label_id,space_similarity,material_similarity,defect_similarity,actual_space,predicted_space,actual_material,predicted_material,actual_defect,predicted_defect
b96cd386-3168-46c6-90dc-f2bc834704c2,0.6152337789535522,0.6213635206222534,0.3338868021965027,공용욕실,Bathroom / Hygiene Spaces,타일,Tile,균열,Finishing / Surface Issues
7c657838-e03a-494f-bd32-60af1e22a2df,0.5740324258804321,0.4848781228065491,0.07730560004711151,공용욕실,Entrance,타일,Door frame,균열,"Fixtures, Doors & Windows Issues"
2450d772-a36d-4b51-8d5e-cf3fff69652b,0.6152337789535522,0.6213635206222534,0.3338868021965027,공용욕실,Bathroom / Hygiene Spaces,타일,Tile,균열,Finishing / Surface Issues
3a58261a-ad5a-4437-a820-f3c7c64287fc,0.6152337789535522,0.6213635206222534,0.3338868021965027,공용욕실,Bathroom / Hygiene Spaces,타일,Tile,균열,Finishing / Surface Issues
30c0de5c-66f5-438f-95be-f4863ea8a68b,0.6856940984725952,0.4848781228065491,0.21947544813156128,공용욕실,Entrance / Vestibule,타일,Door frame,균열,Structural Damage & Cracks
b35d8113-8391-4a00-be33-0a8b8fae261a,0.6152337789535522,0.6213635206222534,0.21947544813156128,공용욕실,Bathroom / Hygiene Spaces,타일,Tile,균열,Structural Damage & Cracks
b8b4af01-3dda-4103-b61f-77b9915cf03a,0.6165755987167358,0.19069385528564453,0.34175634384155273,공용욕실,Entrance / Hallways / Storage,실리콘,Laminate Flooring,코킹불량,Finishing / Surface Issues
db822de7-232d-4b5a-9abd-303487c13004,0.6165755987167358,0.20753565430641174,0.34175634384155273,공용욕실,Entrance / Hallways / Storage,실리콘,Wood flooring,코킹불량,Finishing / Surface Issues
94eaf5c1-03bf-4a23-9eb1-f33dea924505,0.4832959771156311,0.22377607226371765,0.21394403278827667,공용욕실,Kitchen & Dining Spaces - Kitchen,실리콘,Plastic pipe (sink trap),코킹불량,Installation / Construction Faults
963d6543-65e1-4b3a-bd8f-efa81765a12f,0.4298030138015747,0.08384339511394501,0.21394403278827667,공용욕실,Boiler Room,실리콘,Plastic pipe (white pipe with orange clips),코킹불량,Installation / Construction Faults
b6c663d6-58b8-45d0-88be-b32695410c4b,0.6152337789535522,0.07205864787101746,0.44199419021606445,공용욕실,Bathroom / Hygiene Spaces,액세서리,Chrome-plated metal pipes,부식,Installation / Construction Faults
cc779849-54af-4654-a0cf-7e5b8674b392,0.6152337789535522,0.20988725125789642,0.17412453889846802,공용욕실,Bathroom / Hygiene Spaces,액세서리,PVC pipe,부식,Leakage & Water-related Issues
9180f7d1-7006-4e20-a330-e237102e0690,0.6152337789535522,0.07205864787101746,0.44199419021606445,공용욕실,Bathroom / Hygiene Spaces,액세서리,Chrome-plated metal pipes,부식,Installation / Construction Faults
815a0361-81ff-4075-b3a6-e972a4c258b2,0.6152337789535522,0.20988725125789642,0.17412453889846802,공용욕실,Bathroom / Hygiene Spaces,액세서리,PVC pipe,부식,Leakage & Water-related Issues
babdc322-27b8-46f8-b315-bad709706dc7,0.6165755987167358,0.3819776773452759,0.378801167011261,공용욕실,Entrance / Hallways / Storage,손잡이,Door handle and lock mechanism,점검/교체,Installation / Construction Faults
b9582905-2dfc-4e47-8abb-baa3f182b41a,0.6152337789535522,0.7426280975341797,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,수전,Faucet,누수,Leakage & Water-related Issues
aa92ee07-55f1-450d-a8cd-24a6057e80d1,0.6152337789535522,0.0,0.0,공용욕실,Bathroom / Hygiene Spaces,수전,unknown,누수,unknown
b9ec9181-7429-4829-8b3a-1edcec5a22db,0.6584701538085938,0.3245190978050232,0.3012775182723999,주방,Kitchen & Dining Spaces,싱크대,Plastic lid,점검/교체,Physical Damage
b8136b1d-d9a2-4694-b428-edcb1b18c90f,0.6165755987167358,0.46429353952407837,0.0,공용욕실,Entrance / Hallways / Storage,양변기,None,백시멘트불량,unknown
b10ead84-f0c1-47e7-bd3a-c0c361dd3dd3,0.6152337789535522,0.46429353952407837,0.4449754059314728,공용욕실,Bathroom / Hygiene Spaces,양변기,None,백시멘트불량,None
bca03ef5-8b03-495a-8222-beee03c3e51e,0.6152337789535522,0.30068016052246094,0.23869341611862183,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic tile flooring,백시멘트불량,Structural Damage & Cracks
78e5f16e-fcc3-4283-a6e0-ef9f42b07082,0.6152337789535522,0.5475165843963623,0.25111281871795654,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic,백시멘트불량,Leakage & Water-related Issues
680cb3ae-fac1-4998-9b7c-960d21121d87,0.6152337789535522,0.4005862772464752,0.23869341611862183,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic tile,백시멘트불량,Structural Damage & Cracks
464c6f21-f5d7-466e-8a30-5e9aba51774c,0.6152337789535522,0.30068016052246094,0.28860533237457275,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic tile flooring,백시멘트불량,Installation / Construction Faults
b7f8754e-7b3b-4e8d-8627-cb6370e041f9,0.0,0.0,0.0,침실1(안방),unknown,문,unknown,벗겨짐,unknown
b7fa521e-e419-4f1f-89d4-30ceb8b18043,0.6197561025619507,0.48385089635849,0.2759518623352051,주방,Kitchen & Dining Spaces - Kitchen,천장,Wallpaper,누수,Structural Damage & Cracks
a6cce459-a1bc-4a43-9634-a4694bdd7002,0.5634350776672363,0.7168898582458496,0.3715306520462036,주방,Entrance / Hallways / Storage,천장,Ceiling,누수,Installation / Construction Faults
5f10fb8a-d7c5-4e2c-8a99-8a7a8ddbe3c8,0.6197561025619507,0.43000829219818115,0.3715306520462036,주방,Kitchen & Dining Spaces - Kitchen,천장,Lighting fixture,누수,Installation / Construction Faults
d42b14ae-4988-4f1b-9844-0767199cd297,0.3663209080696106,0.48385089635849,0.5032737851142883,주방,Bedroom,천장,Wallpaper,누수,Finishing / Surface Issues
b968ff42-716f-4b2d-b4bc-5b66febe57bd,0.5634350776672363,0.1731559783220291,0.32758626341819763,주방,Entrance / Hallways / Storage,싱크대,Drywall,마감불량,Structural Damage & Cracks
a439d52e-3d4f-4d09-9621-aa8a46487fc3,0.6197561025619507,0.1731559783220291,0.32758626341819763,주방,Kitchen & Dining Spaces - Kitchen,싱크대,Drywall,마감불량,Structural Damage & Cracks
8c5ef9bc-578d-4666-b6d8-02a592231009,0.5634350776672363,0.2683236598968506,0.0,주방,Entrance / Hallways / Storage,싱크대,Brickwork,마감불량,unknown
480567da-6cdc-45d0-89e4-6d3b417f8af7,0.6197561025619507,0.34176939725875854,0.32758626341819763,주방,Kitchen & Dining Spaces - Kitchen,싱크대,Wood/Plastic,마감불량,Structural Damage & Cracks
1a27b168-b69a-4257-b027-8a9e2924803b,0.6197561025619507,0.1731559783220291,0.32758626341819763,주방,Kitchen & Dining Spaces - Kitchen,싱크대,Drywall,마감불량,Structural Damage & Cracks
6f208001-2206-4fa3-9259-2181e2f5cab6,0.6197561025619507,0.33339783549308777,0.3262208104133606,주방,Kitchen & Dining Spaces - Kitchen,싱크대,Ceiling,마감불량,Installation / Construction Faults
baa9cbaa-29af-4aed-91b2-8fee075b078b,0.5852226614952087,0.595160186290741,0.3864471912384033,발코니,Balcony (Other),천장,Painted ceiling,누수,Leakage & Water-related Issues
99ad2b72-7ea0-4b67-9f65-7ae0f3dbd59a,0.3275296092033386,0.5983338356018066,0.3864471912384033,발코니,Bathroom / Hygiene Spaces,천장,Painted Ceiling,누수,Leakage & Water-related Issues
b70426a1-8945-44df-b658-ebc57f37a213,0.5752893686294556,0.5093016624450684,0.44199419021606445,주방,Boiler Room,난방배관,Metal pipe and valve,부식,Installation / Construction Faults
a164e353-9893-4b17-8ad2-386e3edc8059,0.46060478687286377,0.5728215575218201,0.5776834487915039,주방,Exterior Wall,난방배관,Metal pipe,부식,Corrosion / Rust
4429597e-287d-45ff-a41b-a6ffad51ebc6,0.7862425446510315,0.37182286381721497,0.0,주방,Kitchen,난방배관,None,부식,unknown
c0b4e3d9-a8d5-48d4-adb6-13c53e0468db,0.5752893686294556,0.5728215575218201,0.5776834487915039,주방,Boiler Room,난방배관,Metal pipe,부식,Corrosion / Rust
1fef2e90-2cee-497e-a56f-32793420c32d,0.46060478687286377,0.5728215575218201,0.5776834487915039,주방,Exterior Wall,난방배관,Metal pipe,부식,Corrosion / Rust
b70c8210-027c-41d7-b05b-b7d6044ce6f9,0.2262507677078247,0.46194809675216675,0.34175634384155273,발코니(주방),Kitchen & Dining Spaces,바닥,Granite countertop,코킹불량,Finishing / Surface Issues
cd521281-4af1-4ea6-9316-856929b24c36,0.7350177764892578,0.5104199051856995,0.34175634384155273,발코니(주방),Entrance / Vestibule,바닥,Stone/Granite,코킹불량,Finishing / Surface Issues
aea7a8b6-2f5d-4f2a-a719-be8e05e01001,0.2262507677078247,0.48587965965270996,0.34175634384155273,발코니(주방),Kitchen & Dining Spaces,바닥,Countertop,코킹불량,Finishing / Surface Issues
80afc499-9606-45d9-9c5a-1f4f5f0afbbf,0.7350177764892578,0.0,0.0,발코니(주방),Entrance / Vestibule,바닥,unknown,코킹불량,unknown
9d3149fd-8dcd-46ee-b7d9-fd115e558078,0.49948132038116455,0.48544710874557495,0.0,발코니(주방),Entrance / Hallways / Storage,바닥,Signage,코킹불량,unknown
5e10bcad-5c0d-47f0-b949-6c6e0ff00ec8,0.7350177764892578,0.6104294657707214,0.21394403278827667,발코니(주방),Entrance / Vestibule,바닥,Flooring (wooden),코킹불량,Installation / Construction Faults
570962ec-3c5d-4015-8cbf-182f78aa3abd,0.2262507677078247,0.48587965965270996,0.34175634384155273,발코니(주방),Kitchen & Dining Spaces,바닥,Countertop,코킹불량,Finishing / Surface Issues
436dd088-e755-4da6-9e73-871261ffe0cb,0.49948132038116455,0.6615608930587769,0.0,발코니(주방),Entrance / Hallways / Storage,바닥,Doorplate,코킹불량,unknown
b8418030-2689-4738-b020-eb309e06ee6d,0.6979674100875854,0.39262065291404724,0.5032737851142883,주방,Kitchen & Dining Spaces - Pantry,난방배관,Concrete floor,누수,Finishing / Surface Issues
77027199-b400-4c4f-80de-5da422c9f0ff,0.5752893686294556,0.4311502277851105,0.3715306520462036,주방,Boiler Room,난방배관,Electrical Box Cover,누수,Installation / Construction Faults
44f95831-30f8-4f79-9c32-70f3c8effe21,0.6197561025619507,0.46747180819511414,0.3864471912384033,주방,Kitchen & Dining Spaces - Kitchen,난방배관,Ceiling,누수,Leakage & Water-related Issues
63d7136d-582a-441c-920c-a4fcb0493969,0.5752893686294556,0.49462589621543884,0.5692605972290039,주방,Boiler Room,난방배관,Brass pipes and fittings,누수,Corrosion / Rust
376b190e-209a-447d-a641-ddac9dcd3cd0,0.6584701538085938,0.46747180819511414,0.3864471912384033,주방,Kitchen & Dining Spaces,난방배관,Ceiling,누수,Leakage & Water-related Issues
09ec1669-b50e-4f31-9cc2-a9931d61cf08,0.6465598344802856,0.46747180819511414,0.3864471912384033,주방,Bathroom / Hygiene Spaces,난방배관,Ceiling,누수,Leakage & Water-related Issues
b977cdaa-8b49-47e2-87e3-500298eb532b,0.6584701538085938,0.12947618961334229,0.4346928596496582,주방,Kitchen & Dining Spaces,렌지후드,Plastic sheeting,유입,Installation / Construction Faults
a1b46752-687f-4673-98f0-8002971fc938,0.6584701538085938,0.1931271255016327,0.4346928596496582,주방,Kitchen & Dining Spaces,렌지후드,Plastic Sheet,유입,Installation / Construction Faults
2fb1f762-81fb-4b94-a825-91a403c8305f,0.6197561025619507,0.16115786135196686,0.0,주방,Kitchen & Dining Spaces - Kitchen,렌지후드,Stainless Steel,유입,unknown
0aeab4e5-7050-4c7c-9aab-371811e83be9,0.5634350776672363,0.46789270639419556,0.0,주방,Entrance / Hallways / Storage,렌지후드,Doorplate,유입,unknown
b7cdc4d4-8d30-4dfb-9c92-e7b3d3f9ecdd,0.5852226614952087,0.3061370253562927,0.5032737851142883,발코니,Balcony (Other),우수배관,Painted surface,누수,Finishing / Surface Issues
46c5d2bf-110b-4b07-a355-d0d9180e8c18,0.5852226614952087,0.357433944940567,0.3864471912384033,발코니,Balcony (Other),우수배관,Painted Wall,누수,Leakage & Water-related Issues
999dfb75-fc2c-4e17-88c5-3fbea685c31e,0.3275296092033386,0.357433944940567,0.3864471912384033,발코니,Bathroom / Hygiene Spaces,우수배관,Painted Wall,누수,Leakage & Water-related Issues
8a8c109c-d4bc-4d0f-b151-fb31854592fc,0.5852226614952087,0.3185303807258606,0.2759518623352051,발코니,Balcony (Other),우수배관,Concrete,누수,Structural Damage & Cracks
801921d8-15e0-4d45-956a-16d3a28bbc51,0.5852226614952087,0.3185303807258606,0.2759518623352051,발코니,Balcony (Other),우수배관,Concrete,누수,Structural Damage & Cracks
62d348ce-f82c-4ba4-8f8d-c732c47558ac,0.3275296092033386,0.24544034898281097,0.3864471912384033,발코니,Bathroom / Hygiene Spaces,우수배관,Painted Metal Pipe,누수,Leakage & Water-related Issues
b6d07f9d-aaa0-4bc2-8ae4-1a2c7bad63be,0.6197561025619507,0.12283817678689957,0.3715306520462036,주방,Kitchen & Dining Spaces - Kitchen,홈통,Plastic pipe (sink drain),누수,Installation / Construction Faults
c2685729-8db9-453d-b76f-fda2d4dc88d2,0.6197561025619507,0.11927586793899536,0.3715306520462036,주방,Kitchen & Dining Spaces - Kitchen,홈통,Plastic pipe (white) and orange plastic clamp,누수,Installation / Construction Faults
b8891916-1def-4ad2-8f0f-4dea3c40cabe,0.4832959771156311,0.2598044276237488,0.3715306520462036,공용욕실,Kitchen & Dining Spaces - Kitchen,바닥,PVC pipes,누수,Installation / Construction Faults
af457983-ea70-4002-9bf2-9a0b00ab675e,0.4298030138015747,0.3344644606113434,0.3715306520462036,공용욕실,Boiler Room,바닥,Pipe Insulation,누수,Installation / Construction Faults
d836e7f9-5003-4e5f-bb97-f0711da8a8bb,0.6152337789535522,0.2647407054901123,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,바닥,PVC Pipe,누수,Leakage & Water-related Issues
b83d9aed-1831-455a-bd17-d70f7521614d,0.6972037553787231,0.36226126551628113,0.23088885843753815,현관,Entrance,도어록,Door handle,점검/교체,"Fixtures, Doors & Windows Issues"
b2efccfc-b94d-4ceb-bbec-9b99de4316af,0.7141123414039612,0.2368774712085724,0.23088885843753815,현관,Entrance / Hallways / Storage,도어록,Door handle and lock mechanism,점검/교체,"Fixtures, Doors & Windows Issues"
941d87fe-bd61-48b4-939a-4847e827a826,0.7141123414039612,0.2368774712085724,0.23088885843753815,현관,Entrance / Hallways / Storage,도어록,Door handle and lock mechanism,점검/교체,"Fixtures, Doors & Windows Issues"
b8878699-80fd-4954-952d-0efb129c642f,0.3952831029891968,0.4421173334121704,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,Concrete floor,누수,Leakage & Water-related Issues
a4a34a5c-88a1-417c-8e0e-7baed0b970fc,0.4046112298965454,0.3870159983634949,0.5692605972290039,거실,Boiler Room,천장,Brass fittings and pipes,누수,Corrosion / Rust
8ccc9d61-8dd6-44ab-8d56-91abf0f60f30,0.3952831029891968,0.2921367883682251,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,PVC Pipe,누수,Leakage & Water-related Issues
5cbc27bd-5f37-4ef6-9528-67fd0427f922,0.4046112298965454,0.4421173334121704,0.3864471912384033,거실,Boiler Room,천장,Concrete floor,누수,Leakage & Water-related Issues
699b61ab-18e2-4e69-8a12-bca79b19885c,0.4046112298965454,0.28006672859191895,0.5692605972290039,거실,Boiler Room,천장,Metal (likely part of the boiler or heating system),누수,Corrosion / Rust
6bc68bd1-34d1-46b3-9bef-ff79b45f3405,0.40768590569496155,0.4421173334121704,0.3864471912384033,거실,Utility Room (next to Kitchen),천장,Concrete floor,누수,Leakage & Water-related Issues
1ec7c03d-bb48-409f-b0bf-7b8e35aadb29,0.3952831029891968,0.303477019071579,0.3715306520462036,거실,Kitchen & Dining Spaces - Kitchen,천장,Pipe connections and cabinet structure,누수,Installation / Construction Faults
0451e999-54cc-4741-9386-8c88ef3c9f4c,0.3952831029891968,0.36983513832092285,0.3715306520462036,거실,Kitchen & Dining Spaces - Kitchen,천장,"Metal cabinet, pipe connections, and floor",누수,Installation / Construction Faults
b89561b0-cb68-412e-9b63-8912e2e13424,0.4046112298965454,0.28006672859191895,0.5692605972290039,거실,Boiler Room,천장,Metal (likely part of the boiler or heating system),누수,Corrosion / Rust
bd173897-edc6-4f6b-8f06-3c5e6b9658a2,0.4046112298965454,0.3870159983634949,0.5692605972290039,거실,Boiler Room,천장,Brass fittings and pipes,누수,Corrosion / Rust
9b04a5a6-28e1-4c28-bdcd-06c8932129fe,0.4046112298965454,0.1646924912929535,0.3864471912384033,거실,Boiler Room,천장,PVC Pipe Fittings,누수,Leakage & Water-related Issues
a83dda35-e09a-4c14-9315-0b71562869ed,0.3952831029891968,0.3432881236076355,0.0,거실,Kitchen & Dining Spaces - Kitchen,천장,None,누수,unknown
a724ec5c-78ba-4c67-a548-8f964e5e3fdb,0.3952831029891968,0.4294261336326599,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,Wood Flooring,누수,Leakage & Water-related Issues
8577fadb-5c63-4176-b81c-07cf137603e8,0.3952831029891968,0.4421173334121704,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,Concrete floor,누수,Leakage & Water-related Issues
89895dd3-cbc9-413d-ac77-25b3872fdb92,0.3952831029891968,0.22796639800071716,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,PVC pipe (white flexible pipe),누수,Leakage & Water-related Issues
4f8365e0-39bb-4c69-879e-76c1460f6f22,0.4046112298965454,0.42438191175460815,0.3864471912384033,거실,Boiler Room,천장,Concrete Floor,누수,Leakage & Water-related Issues
674ccab6-4d87-4ea7-ab7a-8a62acea23e5,0.3952831029891968,0.2921367883682251,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,PVC Pipe,누수,Leakage & Water-related Issues
7448124c-6ab5-4bf6-ab9c-a5430dca130a,0.47734054923057556,0.29289090633392334,0.3864471912384033,거실,Bathroom / Hygiene Spaces,천장,Metal hose,누수,Leakage & Water-related Issues
6d76909a-6eb2-4b32-899c-d5a81b431711,0.37448650598526,0.2921367883682251,0.3715306520462036,거실,Kitchen & Dining Spaces - Pantry,천장,PVC Pipe,누수,Installation / Construction Faults
41e865be-c19e-4f5d-ae20-3a16863383ae,0.3952831029891968,0.36983513832092285,0.3715306520462036,거실,Kitchen & Dining Spaces - Kitchen,천장,"Metal cabinet, pipe connections, and floor",누수,Installation / Construction Faults
49530713-448d-4a45-a57e-8d4de4bcf0b1,0.3952831029891968,0.2921367883682251,0.3864471912384033,거실,Kitchen & Dining Spaces - Kitchen,천장,PVC Pipe,누수,Leakage & Water-related Issues
067fba3a-00a2-4a59-b8d0-3f59c0f95c18,0.3952831029891968,0.303477019071579,0.3715306520462036,거실,Kitchen & Dining Spaces - Kitchen,천장,Pipe connections and cabinet structure,누수,Installation / Construction Faults
b858e083-5b95-45f6-8d8b-584b6615cacb,0.6152337789535522,0.38705500960350037,0.542755663394928,공용욕실,Bathroom / Hygiene Spaces,양변기,Plastic or ceramic (toilet button),부식,Finishing / Surface Issues
21e1dc7d-313a-46ff-a175-207647b2cd6a,0.6152337789535522,0.5095847845077515,0.13186553120613098,공용욕실,Bathroom / Hygiene Spaces,양변기,Ceramic (toilet bowl),부식,"Fixtures, Doors & Windows Issues"
ccdb97b1-accb-4e9d-8644-7e92dfc3b86e,0.30346816778182983,0.32915133237838745,0.324939489364624,침실1(안방),Kitchen,벽면,None,오염,None
